locality,trend_score
Affoltern im Emmental,0.18281671447200562
Madiswil,0.181228601980201
Attiswil,0.181228601980201
Vernier,0.1795192659931067
Jenins,0.17836080800549528
Ormalingen,0.17646498388373363
Wiesendangen,0.17232823578582657
Bern,0.16985611188106695
Birsfelden,0.16887073185682064
Klosters,0.16855603590087057
Terre di Pedemonte,0.1675414825550405
Kallnach,0.1671750241477622
Subingen,0.16652325424548348
Cugy (FR),0.16652325424548348
Obergösgen,0.16652325424548348
Brügg,0.1654644152546602
Renens (VD),0.16352181709557773
Gansingen,0.16310075926809992
Puplinge,0.16210228410877797
Lommis,0.16210228410877797
Kandersteg,0.16049184547558906
Berikon,0.16016291377576594
Horgen,0.15922772050060038
Anniviers,0.1591248998954644
Villeneuve (VD),0.15878268201415358
Münsingen,0.15732852092303137
Oberhofen am Thunersee,0.15731969633983817
Nidau,0.1569520181087056
Muri (AG),0.15636594598807824
Domleschg,0.15458550379921804
Rothenburg,0.15403292462213117
Waldstatt,0.1523735357564282
Bernex,0.15179250469296227
Oberriet (SG),0.1512962544142584
Laténa,0.14735131725068631
Acquarossa,0.14699263784342378
Sumiswald,0.14663306935909567
Saint-Cergue,0.14618153349971919
Morcote,0.1454665559807484
Rorschacherberg,0.14267701559706072
Schaffhausen,0.14258938207576718
Däniken,0.14195487380188182
Oetwil am See,0.1389495015555244
Densbüren,0.1389495015555244
Riggisberg,0.13797261069508285
Fläsch,0.13782551589059835
Urnäsch,0.13682710404261683
Bowil,0.135766221836459
Caslano,0.13569221052834168
Glarus Nord,0.13365798473481985
Chiasso,0.13109360208670223
Gränichen,0.1308716810621268
Steinmaur,0.13062688384526408
Seedorf (BE),0.13027834889000037
Rances,0.13003776318694155
Hemishofen,0.13003776318694155
Assens,0.12985723510594327
Menzingen,0.129763511024242
Wildhaus-Alt St. Johann,0.12822468441929258
Ettiswil,0.12817893431387292
Realp,0.12798062597344145
Salenstein,0.1268794418807849
Bosco/Gurin,0.1268794418807849
Bissone,0.1268794418807849
Schöftland,0.12687944187557784
Santa Maria in Calanca,0.12687944187557784
Altnau,0.12687944187557784
Bönigen,0.12687944187557784
Origlio,0.12687944187557784
Furna,0.12687944187557784
Rubigen,0.12687944187557784
Serravalle,0.12657395344153277
Ecublens (VD),0.1265505979119327
Cugnasco-Gerra,0.12536618696156168
Berg (TG),0.1238277605466233
Leysin,0.12293716824690613
Kirchberg (SG),0.1188306617881523
Jenaz,0.11874829903624029
Etoy,0.11874829903624029
Mont-Noble,0.1179832360848399
Neuhausen am Rheinfall,0.11649093692754442
Oberembrach,0.11590208442710762
Wiedlisbach,0.11538229718969478
Dürrenroth,0.11538229718969478
Vacallo,0.11538229718969478
Sigriswil,0.11488763081700651
Unterschächen,0.11366951543626158
Rudolfstetten-Friedlisberg,0.11256197779421605
Lichtensteig,0.11170219895410605
Einsiedeln,0.1116787351309858
Buchegg,0.11129250101334077
Soyhières,0.11079840644569743
Ernen,0.10920778858885394
Gonten,0.10767858005652123
Schwerzenbach,0.10748380601860204
Kaisten,0.10602056051284257
La Grande Béroche,0.1020008664400039
Bubikon,0.10097809821351186
Rheineck,0.10039264919585293
Massagno,0.10036651683674448
Root,0.09654603945799001
Muri bei Bern,0.0962261843837071
Muralto,0.09533855635634435
Thalwil,0.09513745655024264
Gelterkinden,0.09415318084347736
Vals,0.09394808589626803
Oberdorf (BL),0.09303996896320581
Sainte-Croix,0.09265288984606984
Strengelbach,0.09212897377042868
Pieterlen,0.09212897377042868
Kaufdorf,0.09212897377042868
Vinelz,0.09212897377042868
Eclépens,0.09212897377042868
Bassins,0.09212897377042868
Soubey,0.09212897377042868
Arch,0.09212897377042868
Montagny (FR),0.09212897377042868
Eiken,0.09212897377042868
Trimmis,0.09212897377042868
Saint-Gingolph,0.09212897377042842
Hauptwil-Gottshaus,0.09035563798475907
Matzingen,0.08745903287748182
Laupen,0.08642965523839259
Villars-sur-Glâne,0.08639085019591511
Romanel-sur-Lausanne,0.08636992672482008
Eriswil,0.08636992672482008
Bleienbach,0.08636992672482008
Diemtigen,0.08624703916478242
Zillis-Reischen,0.0850762474713541
Münchwilen (TG),0.08499722416826673
Bellach,0.08399371729706741
Brissago,0.08237779067274119
Pfungen,0.0823512960487383
Stein (AG),0.08061178023733187
Reinach (BL),0.08012412370058006
Dagmersellen,0.07950744456183578
Alberswil,0.07802341146936538
Buochs,0.0780181581058612
Urtenen-Schönbühl,0.07791638752990206
Volketswil,0.07647661097738974
Oensingen,0.07529108140966027
Uerkheim,0.0751194575555571
Othmarsingen,0.07508772172935939
Feusisberg,0.07453006102703938
Estavayer,0.07173930471622741
Uzwil,0.07173223450953242
Rolle,0.07145519131370334
Niedergösgen,0.07078807866464054
Eschenbach (SG),0.07005062544853186
Vully-les-Lacs,0.06977478288894662
Finhaut,0.06902714859627304
Aadorf,0.06861818917715606
Saint-Barthélemy (VD),0.0684052293367004
Tuggen,0.06808604833966306
Gsteig,0.06666035477086248
Sissach,0.06661099513622473
Grabs,0.06585553490963113
Möriken-Wildegg,0.06521453676118111
Küttigen,0.06476243270664121
Herrliberg,0.06355920196640549
Boswil,0.06325868241420232
Novazzano,0.06317446790292763
Sisikon,0.06056971018340344
Alto Malcantone,0.059739368825286195
Allschwil,0.05964601269531333
Lommiswil,0.05954532431307716
Ittigen,0.059269823190551636
Appenzell,0.05904959681089352
Mels,0.05782566128557134
Fiesch,0.05702075513336879
Hasliberg,0.056811007519706844
Schüpfen,0.05664826963321002
Bettlach,0.05659684323301762
Rapperswil-Jona,0.055745959769104285
Ipsach,0.055207948571701755
Cossonay,0.0541306119278402
Erstfeld,0.05359116288079449
Tafers,0.052335919510624336
Pont-en-Ogoz,0.051968069707149095
Weiningen (ZH),0.050544093741330835
Val de Bagnes,0.050504359816815496
Airolo,0.04963445999173835
Herzogenbuchsee,0.048083224005373106
Dittingen,0.04549305066166834
Reisiswil,0.04549305066166834
Bremgarten (AG),0.04541696176193249
Bachenbülach,0.04456736654895665
Amlikon-Bissegg,0.04382871419181436
Rümlang,0.043753919466184114
Val Mara,0.04369073096032783
Rothenfluh,0.04345573183571688
Lavey-Morcles,0.04345573183571688
Sagogn,0.04345573183571688
Uster,0.04330740823250595
Hauterive (FR),0.04253329242432582
Tschappina,0.04240696287718972
Lutry,0.040409479523707346
Gachnang,0.0401248690215946
Münchenstein,0.040096293660496225
Veyrier,0.03963027676817912
Oberkirch,0.03892952225530249
