locality,trend_score
Mendrisio,0.14596975664570724
Châtonnaye,0.14592986022764504
Fisibach,0.1458970660505137
Jonschwil,0.145614418152465
Confignon,0.14559213451811082
Falera,0.14543515765709567
Root,0.14526807181814647
Riddes,0.14507008709334732
Reisiswil,0.1450225723765499
Cossonay,0.1448746998579553
Boppelsen,0.1448550058613111
Walchwil,0.14460177073287148
Etziken,0.14457700571578544
Noble-Contrée,0.1443544880928976
Dully,0.14418686221562252
Onnens (VD),0.14416486907310494
Wilderswil,0.143654501716834
Muolen,0.14364628105459903
Saint-Blaise,0.14357686032200914
Mesocco,0.1434126382552788
Forst-Längenbühl,0.1434075794620985
Oppens,0.14339245384984167
Bellikon,0.14312775434918482
La Sarraz,0.14292420295007635
La Baroche,0.14245524118690625
Pfungen,0.1418084820246256
Auboranges,0.1416118502588299
Büetigen,0.14155973803738045
Eschenz,0.1415511501052858
Boniswil,0.14132428070217767
Würenlos,0.14099392559833068
Holziken,0.14094967827280333
Maisprach,0.14067516359620338
Autigny,0.14062739047731249
Saas-Balen,0.14048440326641284
Val de Bagnes,0.1404752817708959
Morrens (VD),0.1403622446178141
Grono,0.1397952146268986
Lommiswil,0.1397376540028124
Granges (Veveyse),0.1396654463101927
Bettmeralp,0.13920885538900046
Mägenwil,0.13897752280268896
Hagneck,0.13879405785757823
Gündlischwand,0.13869999505918745
Wuppenau,0.13849229674000496
Grancia,0.13844446869967975
Fahrwangen,0.13833711868506307
Gilly,0.13825954200773913
Matten bei Interlaken,0.13814665641270582
Geuensee,0.13799469018851565
Trun,0.13797686241383345
Obfelden,0.1377968528407312
Cologny,0.1376938757119626
Kriechenwil,0.13766790605351997
Schneisingen,0.1375674887856809
Canobbio,0.13756474739422903
Günsberg,0.1375165313036833
Kaufdorf,0.13750534049417143
