locality,years_covered,n_obs,annual_growth_pct_poisson,cagr_pct,p_value_year,deviance_explained,trend_score
Wichtrach,2014-2025,12,0.0,0.0,0.9999999999999998,4.9960036108132044e-15,0.0
Attalens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Arzier-Le Muids,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Treycovagnes,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Bettwiesen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Bodensee (TG),2018-2020,3,0.0,0.0,1.0,0.0,0.0
Allaman,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Hittnau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Seegräben,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Givrins,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Gipf-Oberfrick,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gingins,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gilly,2014-2019,6,0.0,0.0,1.0,0.0,0.0
Billens-Hennens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Biezwil,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Schupfart,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schmitten (FR),2018-2025,8,0.0,0.0,1.0,0.0,0.0
Schmiedrued,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Altendorf,2014-2025,12,0.0,0.0,0.9999999999999899,0.0,0.0
Trey,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Wenslingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bettenhausen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bioley-Magnoux,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bioggio,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Semsales,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Sils im Domleschg,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Worben,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Aegerten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Jorat-Menthue,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Jonschwil,2014-2025,12,0.0,0.0,0.9999999999999987,0.0,0.0
Jens,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Kehrsatz,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Tschugg,2014-2021,8,0.0,0.0,1.0,0.0,0.0
Yens,2014-2025,10,0.0,0.0,1.0,0.0,0.0
Wölflinswil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bettwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Châtonnaye,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Châtel-sur-Montsalvens,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Choulex,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Trélex,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Meyriez,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Zizers,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Zihlschlacht-Sitterdorf,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Zell (LU),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gals,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Trun,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Troinex,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Kappel (SO),2022-2025,4,0.0,0.0,1.0,0.0,0.0
Thierachern,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Treiten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oppligen,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Onnens (VD),2019-2025,7,0.0,0.0,1.0,0.0,0.0
Ossingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Orpund,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oltingen,2014-2025,10,0.0,0.0,1.0,0.0,0.0
Olsberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Ochlenberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Buseno,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Bursins,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Rechthalten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Recherswil,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Eppenberg-Wöschnau,2017-2024,8,0.0,0.0,1.0,0.0,0.0
Petit-Val,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Personico,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Perly-Certoux,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Lignerolle,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Liedertswil,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Liddes,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Luins,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Leibstadt,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Dinhard,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Pohlern,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Plasselb,2014-2019,6,0.0,0.0,1.0,0.0,0.0
Lussery-Villars,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Lumino,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Lully (FR),2014-2025,8,0.0,0.0,1.0,0.0,0.0
Pfaffnau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Marsens,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Meienried,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mauensee,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Schlossrued,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Hersberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Homberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Hochwald,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Tenniken,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Tecknau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Thundorf,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bursinel,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Burgistein,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Buckten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberthal,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Penthaz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gondiswil,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Renan (BE),2014-2025,8,0.0,0.0,1.0,0.0,0.0
Riemenstalden,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Ried bei Kerzers,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Buttwil,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Buttisholz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Sâles,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Termen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Orges,2014-2019,6,0.0,0.0,1.0,0.0,0.0
Titterten,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Thurnen,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Oberwil-Lieli,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberweningen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Buus,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Niederbüren,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Cademario,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Büttenhardt,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Büron,2014-2024,3,0.0,0.0,1.0,0.0,0.0
Castaneda,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Niederönz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Niederried bei Interlaken,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Niedermuhlern,2014-2020,7,0.0,0.0,1.0,0.0,0.0
Oberburg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberbalm,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Campo (Vallemaggia),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberrüti,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Cerentino,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Corcelles (BE),2021-2025,5,0.0,0.0,1.0,0.0,0.0
Cadempino,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberhof,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Oberengstringen,2015-2025,11,0.0,0.0,0.9999999999999998,1.2212453270876722e-15,0.0
Bavois,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Treyvaux,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Meltingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Meinisberg,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Maschwanden,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Herbligen,2014-2017,4,0.0,0.0,1.0,0.0,0.0
Hellsau,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Eschert,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Oberlangenegg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Egolzwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Eptingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Oberhünigen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Concise,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Courgenay,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Matzendorf,2019-2024,6,0.0,0.0,1.0,0.0,0.0
Mattstetten,2014-2018,5,0.0,0.0,1.0,0.0,0.0
Hüttlingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Hüttikon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Ueberstorf,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Tübach,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Tévenon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Unterramsern,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Unterlangenegg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Evionnaz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gurtnellen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Niederdorf,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Etziken,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Ettingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Herdern,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Madulain,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Trasadingen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Tramelan,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Toffen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Tobel-Tägerschen,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Essertines-sur-Yverdon,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Faoug,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Fahy,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Eysins,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Niederhelfenschwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Niederglatt,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Erschwil,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Flawil,2014-2025,12,-0.02343750300474179,0.6759833607700161,0.9684064133291022,0.0002480569562662849,-5.8138356578381546e-06
Domat/Ems,2014-2025,12,-0.1103552889276882,1.6712809160973618,0.9403682056348371,0.0002926622024197467,-3.229682190624472e-05
Flüelen,2014-2025,12,-0.06990570712716027,-0.8627132665158355,0.9393523023852871,0.0005052470798408981,-3.5319654390210787e-05
Sonceboz-Sombeval,2014-2025,11,-0.2582882755676641,3.754823579391897,0.9651045802258111,0.00040260540819903046,-0.00010398825661794306
Hochfelden,2014-2025,12,-0.22059074262081868,6.504108943996267,0.9373710086375844,0.0005674339579875287,-0.0001251706781807394
Gais,2014-2025,12,-0.12706528196851918,0.0,0.908665330656956,0.0013399023538323007,-0.00017025507039998385
Luthern,2014-2025,12,-0.144579018934321,2.049293216846504,0.8718691476195735,0.00189130077303179,-0.0002734424102746591
Römerswil,2014-2025,12,-0.18226143814303875,0.0,0.655886365741158,0.0015961822791443758,-0.00029092247773528725
Stäfa,2014-2025,12,-0.1310335019504394,1.9395615246172282,0.8794173637697323,0.0025686093609009752,-0.0003365738797015348
Andeer,2014-2025,12,-0.16769254901781716,0.0,0.6506199087932525,0.0021424129252024526,-0.00035926668447591736
Naters,2014-2025,12,-0.11436593789657667,-0.4652171732197341,0.8429191791175064,0.003792438865591441,-0.00043372582777879444
Mörel-Filet,2014-2025,12,-0.523137239426219,-3.6189388115712484,0.9244414473259343,0.0017894524397187306,-0.0009361292093989694
Waldkirch,2014-2025,12,-0.1905382939229372,1.411235032278224,0.8189400455724346,0.005912119498031165,-0.00112648516262339
Güttingen,2014-2025,12,-0.21494052473463032,-1.6438082623121075,0.836481831280219,0.005400268845709655,-0.0011607366194049096
Samnaun,2014-2025,12,-0.1445790189263052,0.0,0.7613729500516745,0.010364024820260775,-0.0014984205406411795
Welschenrohr-Gänsbrunnen,2014-2025,12,-0.33511072312810697,2.6497904095038605,0.7973178522495666,0.0075770508903174605,-0.002539151003032751
Guttannen,2014-2025,12,-0.41871918944842434,0.0,0.6339011430629709,0.006544180557133017,-0.0027401739784868747
Comano,2014-2025,12,-0.17713178404070717,0.0,0.40107246509241756,0.016331816469965288,-0.002892883787950356
Forel (Lavaux),2014-2025,12,-0.597659517642779,0.0,0.6476857887949818,0.0062033805107601925,-0.003707509403815553
Le Lieu,2014-2025,12,-0.4867239180494476,3.754823579391897,0.8086642742423417,0.00808200865377684,-0.003933706917675805
Ennetmoos,2014-2025,12,-0.5579206881588084,3.754823579391897,0.7494875881802803,0.00926160829309386,-0.005167242872340252
Thunstetten,2014-2025,12,-0.83579136537828,0.0,0.6410089185411634,0.007754109574129253,-0.006480817828254282
Pfäffikon,2014-2025,12,-0.28201692421490065,0.49273013542618926,0.5761419627447701,0.03237326782576255,-0.009129809419006759
La Sagne,2014-2025,12,-0.5022617792642459,0.0,0.3839374277674502,0.019282241379079745,-0.009684732863259259
Neuenegg,2014-2025,12,-0.5139818344463865,0.0,0.6355746904118051,0.020157777492092133,-0.010360731453747593
Fischingen,2014-2025,12,-0.7316715790643635,0.0,0.5524217571950616,0.017067066626443084,-0.01248748758856631
Thalheim (AG),2016-2025,10,-1.0640235092331696,0.0,0.6178011361201678,0.011738944287714492,-0.012490512695706644
Mammern,2014-2025,12,-0.9282616954599754,0.0,0.6893059147234701,0.01372136828327708,-0.012737020586665515
L'Abbaye,2014-2025,12,-0.8796024747125153,3.754823579391897,0.6633946000679125,0.019069878057884293,-0.016773911932180918
La Brévine,2016-2025,10,-0.9819193723307529,0.0,0.723505725330063,0.017347248854915454,-0.017033599707283954
Mägenwil,2014-2025,12,-0.6969433650039991,-2.5813890110568893,0.5856867302107808,0.030871659400678264,-0.02151579818596605
Widen,2014-2025,12,-0.9169888433560258,3.754823579391897,0.6357992152652818,0.027224955300625187,-0.024964980271539795
Wiler (Lötschen),2014-2025,12,-0.7741024449768874,2.6497904095038605,0.6148581639102746,0.033111693045777324,-0.025631842544060427
Glattfelden,2014-2025,12,-0.40852657879204557,-1.3915963372589268,0.36072933739455226,0.06487860580438054,-0.026504634866061333
Engelberg,2014-2025,12,-0.502261779087454,-1.8699264141736505,0.4115219572867649,0.058965417775357576,-0.029616075636486078
Sirnach,2014-2025,12,-0.19751460144656896,0.0,0.24993946972684622,0.1517544711407256,-0.02997372388509527
Hohentannen,2017-2025,9,-1.8584160414643613,5.198950550864412,0.7488636186099559,0.018360088777178762,-0.0341206835062188
Studen (BE),2014-2025,12,-0.8065745185372286,2.049293216846504,0.43488341790785334,0.04977971594583619,-0.04015105042193283
Mellingen,2014-2025,12,-0.5848421291178241,1.0765079650720155,0.4793807725669347,0.06962222783802263,-0.0407180119627154
Schwende-Rüte,2014-2025,12,-0.9190180391187242,-1.6438082623121075,0.6306192845386107,0.044329876393790935,-0.040739956077797165
Bütschwil-Ganterschwil,2014-2025,12,-0.9032771200684353,0.0,0.4912779170545025,0.045343397357469284,-0.04095765337917356
Dürnten,2014-2025,12,-0.6560726595192579,-1.0650426956222203,0.3974231020335124,0.06371099742781727,-0.041799043523092674
Brienz (BE),2014-2025,12,-0.9702689350582605,0.0,0.4521733296558187,0.04528879649403017,-0.043942312344332934
Préverenges,2014-2025,12,-1.478591838463439,-2.5813890110568893,0.519473501436623,0.04448461088213451,-0.06577458258754597
Thal,2014-2025,12,-0.908165836316599,1.1443448530553235,0.4007187500312326,0.0896261023809729,-0.08139536422461338
Rüegsau,2014-2025,12,-1.3221284388673094,-4.537691621306539,0.44062751173760706,0.0641511253696363,-0.08481602723653828
Vaulion,2014-2025,12,-1.3895188544459258,0.0,0.5093676353646501,0.0671066518349438,-0.09324595798339269
Flums,2014-2025,12,-0.6926814831729078,-1.292491413439889,0.1258999825719487,0.14312120530645733,-0.0991374087651711
Merishausen,2014-2025,12,-1.2693622010422123,0.0,0.3084312147876136,0.07822803469525774,-0.09929971030397892
Villeret,2014-2025,12,-1.2693622010422123,0.0,0.3084312147876136,0.07822803469525774,-0.09929971030397892
Fislisbach,2014-2025,12,-0.6171978792976374,0.0,0.239956934729182,0.16264627213503502,-0.10038493423741002
Oberrohrdorf,2018-2025,8,-1.6671337327958669,0.0,0.3316089161041629,0.06786086532060054,-0.11313313771269036
La Sarraz,2014-2025,12,-1.1920558187949903,-1.6438082623121075,0.361212366419171,0.09695642165521512,-0.1155774666036398
Kandergrund,2014-2025,12,-0.8644971087384046,0.0,0.15264502916705747,0.14378417996051263,-0.12430100785818561
Nunningen,2014-2025,12,-1.2609747598489318,2.6497904095038605,0.3292086837395911,0.09940573353832893,-0.12534812097610123
Gossau (ZH),2014-2025,12,-1.027761754915446,0.0,0.1461814052394605,0.1319418528158326,-0.1356047901967956
Lantsch/Lenz,2014-2025,12,-1.562040422713018,0.0,0.07145536165679765,0.09343538784887773,-0.14594985273181574
Sempach,2014-2025,12,-0.8796024747081077,0.0,0.21459466763712498,0.17061649659433553,-0.15007469263040496
Weinfelden,2014-2025,12,-0.8101708473189917,0.0,0.013826084095306019,0.18948074064522857,-0.15351177219917495
Rüschegg,2014-2025,12,-2.2366785535075873,-3.6189388115712484,0.25223255781383,0.07298978787637866,-0.16325469316816427
Russikon,2014-2025,12,-0.7793316333535194,-2.008140529196911,0.2027326133135201,0.2172124633677257,-0.1692805438611112
Augst,2014-2025,12,-0.7793316333535194,-2.008140529196911,0.2027326133135201,0.2172124633677257,-0.1692805438611112
Corminboeuf,2014-2025,12,-2.4898271936712346,0.0,0.2173199908523462,0.0698345727614137,-0.1738760183197803
Champéry,2014-2025,12,-0.6691529354869941,-0.5182742445006605,0.04859718552653803,0.2708965778878908,-0.18127124030706324
Beringen,2014-2025,12,-0.753869172429511,-1.6438082623121075,0.18497378130349695,0.2429709759606149,-0.18316832857181936
Therwil,2014-2025,12,-0.753869172429511,-1.6438082623121075,0.18497378130349695,0.2429709759606149,-0.18316832857181936
Trogen,2014-2025,12,-1.2579125327325524,-2.008140529196911,0.17097878364934815,0.14685797596178396,-0.18473448849406396
Wila,2014-2025,12,-1.4707350115567452,0.0,0.15995984480361947,0.13820963452575719,-0.20326974843149304
Lyssach,2017-2025,9,-2.959034535298599,0.0,0.4964440859262843,0.06870454810870397,-0.2032991305857391
Bonaduz,2014-2025,12,-1.5241900778942163,0.0,0.16323280402314888,0.13662115266227592,-0.20823660531831195
Adliswil,2014-2025,12,-1.425858947876879,-0.6252450795640963,0.17916859958070785,0.15640050811797956,-0.22300506395251163
Eggiwil,2014-2025,12,-1.687786983185624,-3.6189388115712484,0.17058694226039872,0.13383946570766048,-0.22589250805790806
Denges,2014-2025,12,-1.4999599227361826,0.0,0.12837706993684891,0.153475516289168,-0.23020712355499617
Wagenhausen,2014-2025,12,-1.757283503951168,-4.537691621306539,0.1835436256605898,0.14826719312919145,-0.2605474926630701
Trin,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Meikirch,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Muhen,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Mettauertal,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Lüscherz,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Rafz,2014-2025,12,-1.3105720728832426,-3.6189388115712484,0.20913967264674926,0.20720514365111264,-0.27155727462690876
Muotathal,2014-2025,12,-2.2973119181868062,0.0,0.11599991693096633,0.12453037495747787,-0.2860851145660857
Eggersriet,2014-2025,12,-1.6654409756817423,0.0,0.1010273215864564,0.1728623515905927,-0.28789204349167713
Stans,2014-2025,12,-1.009112012541069,-1.9026582963561633,0.023385599999262534,0.28626206863741943,-0.288870492196876
Nottwil,2014-2025,12,-1.6018197040602367,0.0,0.08990016337305397,0.1831525969679585,-0.2933774386730791
Weisslingen,2014-2025,12,-1.6018197040602367,0.0,0.08990016337305397,0.1831525969679585,-0.2933774386730791
Binn,2014-2025,12,-1.2401169740496432,-2.5813890110568893,0.17950477831189526,0.25049957803007616,-0.3106487787073705
Büsingen am Hochrhein,2014-2025,12,-2.215563238190277,-3.6189388115712484,0.12198194743849394,0.14826990419015207,-0.3285013490536954
Egnach,2014-2025,12,-2.2775382045214454,-3.0125294240011424,0.10809596807666413,0.1453404467388767,-0.331018420110006
Münchenbuchsee,2014-2025,12,-0.9081658361467126,0.0,0.02023300857866707,0.37231782149518444,-0.33812632567049666
Nods,2014-2025,12,-2.0193433729120414,-3.6189388115712484,0.12134169051378041,0.16831532280839345,-0.3398864316726803
Blonay - Saint-Légier,2014-2025,12,-2.2519407258418944,-0.9532503568715489,0.2986888506385551,0.15195760721410934,-0.3421995242869389
Cevio,2014-2025,12,-0.6380570166034327,-0.6252450795640963,5.4214306354182514e-05,0.5599412737386071,-0.35727445859478174
Hauenstein-Ifenthal,2014-2025,12,-1.9886058937192308,-6.106908933829369,0.21752082673968343,0.19323135078312437,-0.38426100301864924
Arisdorf,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Henggart,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Chéserex,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Rüderswil,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Holderbank (SO),2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Büsserach,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Schönenbuch,2014-2025,12,-1.988605893719242,-6.106908933829369,0.21752082673968265,0.19323135078312514,-0.3842610030186529
Noville,2014-2025,12,-2.3723472455252193,0.0,0.09644045048176766,0.1746949439448614,-0.4144370690747745
Windisch,2014-2025,12,-2.0545476940639795,1.2213196859612419,0.13534258538818658,0.20515974915485335,-0.4215104895408484
Diepoldsau,2014-2025,12,-1.6498386541432986,0.0,0.08311798110639713,0.26718964846913673,-0.4408198100313416
Signau,2014-2025,12,-2.683128851496286,-9.504842447806949,0.22633961630589816,0.17691660506471774,-0.4746900473579181
Bourg-Saint-Pierre,2014-2025,12,-1.8307115534681229,-3.6189388115712484,0.1729603483454457,0.25933793467932287,-0.47477295326999774
Erlinsbach (AG),2014-2025,12,-1.830711553468134,-3.6189388115712484,0.17296034834544372,0.2593379346793224,-0.4747729532699998
Celerina/Schlarigna,2014-2025,12,-1.1920558186467312,-1.6438082623121075,0.017783219597331396,0.40303971300978114,-0.4804458350390182
Siblingen,2014-2024,11,-2.355516107715039,-6.696700846319259,0.2083533389825435,0.20987946829440884,-0.49437446824614784
Gurmels,2014-2025,12,-3.6463660462082825,0.0,0.1529096715096404,0.1376504712270039,-0.5019240045267173
Wollerau,2014-2025,12,-1.2269256300064812,-0.7878922467347005,0.0004982504452208337,0.4133406978641925,-0.507138296134343
Laufenburg,2014-2025,12,-2.3070408630498584,0.0,0.1270564445079472,0.22260653089619953,-0.5135623631593031
Ruswil,2014-2025,12,-2.716432894634191,-4.537691621306539,0.08648343669986082,0.20254275318282766,-0.550193797315607
Courroux,2018-2025,8,-2.217167858020652,0.0,0.11197762685719725,0.26339925887960314,-0.584000370614317
Morschach,2014-2025,12,-1.9222860323907964,-2.8535293009570917,0.004882096140892662,0.30618361278418815,-0.588572482201997
Oberegg,2014-2025,12,-1.3629558878239356,-1.0650426956222203,1.5289929713076726e-09,0.43633046673051235,-0.5946991786673177
Uttwil,2014-2025,12,-3.1982216369383587,3.754823579391897,0.19753685291702405,0.1871879254697958,-0.5986684734111057
Wartau,2014-2025,12,-4.7182320683584855,0.0,0.04028756290194727,0.13166471355311338,-0.6212246737575337
Denens,2014-2025,12,-3.543398967981959,0.0,0.10490174106022251,0.1758583310765438,-0.623136228847655
Crémines,2014-2025,12,-3.543398967981959,0.0,0.10490174106022251,0.1758583310765438,-0.623136228847655
Wangen bei Olten,2014-2025,12,-2.156477395919909,-1.3915963372589268,0.017535896448844387,0.293901968215991,-0.6337929510741562
Oberwil (BL),2014-2025,12,-2.049208497942867,-1.3915963372589268,0.01234357778081952,0.3101887586725638,-0.6356414402381669
Villigen,2014-2025,12,-3.1461242885744256,-3.6189388115712484,0.029224882555857222,0.21089761166513654,-0.6635100984620231
Ballwil,2014-2025,12,-3.755517768325034,-3.6189388115712484,0.11277970756084155,0.1817486425547452,-0.6825602564833011
Müllheim,2014-2025,12,-3.0512917483230706,-6.106908933829369,0.08587067305699386,0.23385441750729707,-0.7135580544489137
Besenbüren,2014-2025,12,-4.126230592795288,0.0,0.0862471848869054,0.17849641601798694,-0.7365173724777326
Amden,2014-2025,12,-2.9992459304575614,-3.6189388115712484,0.10442949734754325,0.2513367262911209,-0.7538206535031704
Oberdorf (NW),2014-2025,12,-2.307040865114973,-3.6189388115712484,0.06816881778059185,0.34322367743472837,-0.7918310497169583
Gaiserwald,2014-2025,12,-1.7725843592667712,-2.258775511598632,0.014526553451054422,0.4475802709321779,-0.7933737877707624
Bolligen,2014-2025,12,-2.053405895075855,-1.3915963372589268,0.00045999248679343737,0.42582371739712,-0.8743889315663611
Grüsch,2017-2025,9,-3.4736700954897892,-8.299595679532878,0.18393849014130426,0.2536330308439799,-0.8810374744711724
Mönchaltorf,2014-2025,12,-2.413338983147739,0.0,0.023671816172026,0.36781795222348657,-0.8876694028025128
Schänis,2014-2025,12,-1.2917011445309656,-0.9532503568715489,5.227563755427459e-19,0.7384032144838579,-0.9537962772741434
Château-d'Oex,2014-2025,12,-2.2422838733506256,-0.8627132665158355,0.007282806427358344,0.43217838269164743,-0.9690666179202362
Icogne,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
Müntschemier,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
Muntelier,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
