locality,trend_score
Brügg,2.9866834651693077
Wildhaus-Alt St. Johann,2.9835108094873966
Obersiggenthal,2.969181993084472
Curio,2.963251668819998
Brugg,2.961287336222441
Unterschächen,2.947454538790269
Begnins,2.916256368499799
Bäretswil,2.89822842185183
Elsau,2.893893301870206
Baden,2.8904332795168575
Ebnat-Kappel,2.8771373052712503
Killwangen,2.8758773049748085
Minusio,2.8661756549956294
Lützelflüh,2.8547637341799605
Acquarossa,2.823277154726855
Varen,2.8152627647819894
Echandens,2.8152627647819894
Rüfenach,2.8152627647819894
Perroy,2.8152627647819894
Remigen,2.8152627647819894
Wettswil am Albis,2.8146393460913957
Riehen,2.8072568539377074
Männedorf,2.7980344780520294
Trub,2.795283392326947
Losone,2.793235317458183
Penthalaz,2.7931622049638656
Zell (ZH),2.7824014071931775
Aarau,2.7808683070866524
Confignon,2.77410767355591
Kaltbrunn,2.7693576661972172
Blatten,2.7576000467292245
Remetschwil,2.75580527730482
Court,2.75580527730482
Jonen,2.7245731907218227
Heimberg,2.7245731907218227
Reutigen,2.7245731907218227
Sumiswald,2.7238828089996616
Risch,2.721354184020398
Richterswil,2.7202531112996002
Bubendorf,2.714339947689357
Herrliberg,2.7086897042249043
Beatenberg,2.6709936463714437
Morcote,2.6680558239282033
Cham,2.605072230190441
Zeihen,2.6042706087075813
Etagnières,2.6042706087075813
Ormont-Dessous,2.571424359852467
Reiden,2.5704214892671717
Wäldi,2.561359973818784
Olten,2.561021608270697
Horw,2.558784414883674
Montricher,2.5354660312878137
Unterkulm,2.531713673076296
St. Stephan,2.513568416697495
Wolhusen,2.4971797992352855
Göschenen,2.4863844787352862
Büetigen,2.4643551345817376
Vechigen,2.4513856465116226
Klingnau,2.4425511595677816
Anniviers,2.4252370147080478
Starrkirch-Wil,2.407778041275988
Grosswangen,2.369330185146444
Teufenthal (AG),2.369330185146444
Wolfwil,2.369330185146444
Caslano,2.3601183495154805
Solothurn,2.359365805953662
Quarten,2.356756844555169
Rohrbachgraben,2.355362697588632
Tannay,2.355362697588632
Erlenbach im Simmental,2.332241812484983
Krattigen,2.3126920034859864
Kirchberg (BE),2.307846054246414
Flühli,2.2839393844712017
Buchs (ZH),2.2819064124079844
Rohrbach,2.2806540080756155
Saxon,2.2578135327750504
Russin,2.2473665651033885
Untervaz,2.2473665651033885
Leuk,2.2315858550946377
Kemmental,2.2294153750144114
Lavey-Morcles,2.208061042151989
Rorbas,2.208061042151989
Gollion,2.208061042151989
La Grande Béroche,2.206636805412663
Salvan,2.2026793509635736
Satigny,2.155525275095573
Hermance,2.14568313582009
Les Breuleux,2.14411678511871
Schönenwerd,2.126585097248883
Malters,2.1027870870569942
Chiasso,2.0823089723128065
Ormont-Dessus,2.0326022263709533
Albinen,2.0188281150283705
Madiswil,2.0169261608406854
Ecublens (VD),2.003776701840567
Bosco/Gurin,1.9850099587164907
Jenins,1.9850099587164907
Saint-Blaise,1.9850099587164887
Rorschach,1.9832650162032168
Ormalingen,1.963910986337111
Bern,1.9476012022795468
Kandersteg,1.932017737671067
Massagno,1.9224537560538546
Wiesendangen,1.9178723623654474
Riva San Vitale,1.9164890719794936
Grabs,1.914140797738778
Birsfelden,1.8793931706185332
Klosters,1.8758908619358456
Vals,1.8676126216696414
Terre di Pedemonte,1.864599712733047
Kallnach,1.8605213302899692
Subingen,1.8532676641887535
Cugy (FR),1.8532676641887535
Belfaux,1.8532676641887535
Obergösgen,1.8532676641887535
Horgen,1.841113778514249
Schaffhausen,1.8377997512994182
Vernier,1.8171930135681922
Gansingen,1.8151780934487827
Péry-La Heutte,1.8151780934487827
Puplinge,1.8040658813156996
Fisibach,1.8040658813156996
Lommis,1.8040658813156996
Menzingen,1.7935614457606377
Berikon,1.7824822752100944
Delley-Portalban,1.7744891319383802
Villeneuve (VD),1.767121424231818
Oberhofen am Thunersee,1.7508395898678126
Nidau,1.7467476317826096
Oberriet (SG),1.74306295182594
Wilchingen,1.738834866854119
Domleschg,1.7204102624675237
Rothenburg,1.714260508035692
Zillis-Reischen,1.7112343900631748
Waldstatt,1.695792866738047
Renens (VD),1.6924710865026107
Bernex,1.68932646607413
Glarus Nord,1.674005595493351
Orbe,1.636435787629724
Saint-Cergue,1.6268809444306325
Vaulion,1.5938749556748246
Schwellbrunn,1.5938749556748246
Rorschacherberg,1.5878785255973262
Däniken,1.5798416778667903
Oberkirch,1.5539735042889469
Oetwil am See,1.5463943420681892
Densbüren,1.5463943420681892
Riggisberg,1.5355223455335252
Fläsch,1.533885300629758
Urnäsch,1.5227737931001286
Bowil,1.510967041562069
Sissach,1.4881928075880095
Gränichen,1.4564948047010766
Seedorf (BE),1.449891502755609
Rances,1.4472139805923216
Hemishofen,1.4472139805923216
Hünenberg,1.4456557460333865
Assens,1.445204850657238
Brissago,1.4404056604016822
Brot-Plamboz,1.4379639959214223
Estavayer,1.4374034272292937
Ettiswil,1.4265267350822133
Realp,1.424319725397435
Salenstein,1.4120644468149557
Bissone,1.4120644468149557
Rubigen,1.4120644467570054
Altnau,1.4120644467570054
Santa Maria in Calanca,1.4120644467570054
Bönigen,1.4120644467570054
Schöftland,1.4120644467570054
Furna,1.4120644467570054
Mont-la-Ville,1.4086646102647127
Cugnasco-Gerra,1.3952231568571178
Berg (TG),1.3781017287331148
Leysin,1.3681901646184225
Sigriswil,1.3450708157550302
Kirchberg (SG),1.3224881053638533
Jenaz,1.3215714752779009
Oberembrach,1.2898954338484483
Wiedlisbach,1.284110626893288
Dürrenroth,1.284110626893288
Vacallo,1.284110626893288
Rudolfstetten-Friedlisberg,1.2527227780189203
Lichtensteig,1.243154142515433
Buchegg,1.2385945394188849
Soyhières,1.233095670870983
Hüttwilen,1.2200118681140624
Stein am Rhein,1.216202506298555
Schwerzenbach,1.1962068782571509
Kaisten,1.1799221521816208
Affoltern im Emmental,1.174662459690429
Neuhausen am Rheinfall,1.1685242197190924
Frutigen,1.1550562150767487
Muralto,1.1383050689760306
Bubikon,1.1238036696934974
Rheineck,1.1172881008116948
Fiesch,1.0898891518283398
Root,1.074478479559483
Muri bei Bern,1.0709187541080374
Thalwil,1.0588021035056685
Gelterkinden,1.0478479196695445
Oberdorf (BL),1.0354587816452738
Sainte-Croix,1.031150907561734
Cossonay,1.0260421068489136
Vinelz,1.0253201500129832
Kaufdorf,1.0253201500129832
Arch,1.0253201500129832
Soubey,1.0253201500129832
Montagny (FR),1.0253201500129832
Bassins,1.0253201500129832
Trient,1.0253201500129832
Trimmis,1.0253201500129832
Strengelbach,1.0253201500129832
Eiken,1.0253201500129832
Saint-Gingolph,1.02532015001298
Matzingen,0.9733475261906503
Villars-sur-Glâne,0.9614595263304285
Münsingen,0.9612663715741715
Romanel-sur-Lausanne,0.9612266652049436
Bleienbach,0.9612266652049436
Eriswil,0.9612266652049436
Val Mara,0.9612266652049403
Diemtigen,0.9598590271391326
Münchwilen (TG),0.9459496081228181
Wangen (SZ),0.9383080663025208
Bellach,0.9347813971506537
Pfungen,0.9165025915610289
Val de Bagnes,0.909241540068209
Hitzkirch,0.8998439847215957
Stein (AG),0.8971432028724545
Einsiedeln,0.8918304419457972
Dagmersellen,0.8848528497498219
Villmergen,0.8759458164776571
Rolle,0.8724534645008023
Alberswil,0.8683367748308979
Buochs,0.8682783091904404
Vully-les-Lacs,0.8675940955731373
Urtenen-Schönbühl,0.867145685891397
Erstfeld,0.8617347056688895
Mont-Vully,0.8600374605566526
Unterägeri,0.8431994252693694
Oensingen,0.8379281753203598
Uerkheim,0.8360181421501938
Othmarsingen,0.8356649483529971
Feusisberg,0.8294586407001636
Niedergösgen,0.7878134365896603
Eschenbach (SG),0.7796061852633591
Finhaut,0.7682157247301967
Aadorf,0.7636643407757514
Saint-Barthélemy (VD),0.7612942718753114
Tuggen,0.7577420483524584
Möriken-Wildegg,0.7257844723378849
Oberwil (BL),0.7209567196394713
Küttigen,0.72075292386783
Reinach (BL),0.7075459695182394
Boswil,0.7040174126347677
Novazzano,0.7030801739811755
Sisikon,0.6740913503089936
Alto Malcantone,0.6648503299109131
Ittigen,0.6596246709141719
Appenzell,0.6571737313737994
Orvin,0.6558668600267391
Hasliberg,0.6322600629161822
Wohlen (AG),0.6314316072037197
Schüpfen,0.6304489232999795
Bettlach,0.6298765895139624
Rapperswil-Jona,0.6204069522743558
Ipsach,0.614419327545093
Muri (AG),0.6121137280819114
Tafers,0.5824559923723447
Pont-en-Ogoz,0.5783621248272517
Wädenswil,0.568306300741042
Weiningen (ZH),0.562514436623041
Airolo,0.5523909567402291
Dittingen,0.5063004570657879
Bremgarten (AG),0.5054536498248228
Bachenbülach,0.4959983497648289
Amlikon-Bissegg,0.4877777529792858
Hautemorges,0.48777775297928483
Rothenfluh,0.48362676432007196
Sagogn,0.48362676432007196
Uster,0.48197604389119086
Oberiberg,0.47660314411110083
Hauterive (FR),0.47336076789182396
Tschappina,0.4719548233239031
Uzwil,0.47006060204144196
Lutry,0.44972446681581435
Laupen,0.4480353998794713
Gachnang,0.4465569846353586
Veyrier,0.44105257725173924
Nods,0.44039040106688965
Albula/Alvra,0.42723242711010107
Reigoldswil,0.425611106744088
Granges-Paccot,0.4245078698317634
Greifensee,0.4242812527435987
Thalheim an der Thur,0.4232999415694869
Bonstetten,0.4209741284525488
Walchwil,0.3920574811964763
Döttingen,0.3920574811964763
Walperswil,0.39205748119647454
Meierskappel,0.39205748119647454
