locality,trend_score
Berg (SG),3.1278377138602673
Grens,3.127268397356901
Port,3.1267216570794356
Pont-en-Ogoz,3.126632158904977
Denges,3.1262274693156327
Bois-d'Amont,3.126220935491147
Rossemaison,3.125784375394511
Bühler,3.125762342518136
Lützelflüh,3.125605102651949
Killwangen,3.125492109608229
Les Montets,3.1253531180114313
Ropraz,3.1250338466032854
Oberdorf (SO),3.1248324931300226
Genolier,3.1239412701169864
Rhäzüns,3.1237406835310644
Champvent,3.1235421563149455
Morlon,3.1231786468149707
Noville,3.12291542145779
Birr,3.1222540866381148
Cressier (FR),3.12204190696995
Trin,3.121723970944518
Safiental,3.1214559430989786
Cadenazzo,3.1214060401696186
Boswil,3.121336131361902
Egerkingen,3.1211242816384015
Mézières (FR),3.1209998965176076
Bleienbach,3.1208729323246907
Braunau,3.1205395353898044
Signy-Avenex,3.1204086893254894
Mont-la-Ville,3.1202891338058802
Daillens,3.1201790767327995
Gryon,3.118924791767936
Boppelsen,3.1186968564207715
Derendingen,3.117938563660344
Bettwil,3.1174954609853582
Prévonloup,3.116348501281918
Châtel-sur-Montsalvens,3.1163112271921687
Saint-Maurice,3.115922971612869
Staffelbach,3.11589960798809
Kehrsatz,3.1157205334985263
Bourg-en-Lavaux,3.1154642617625443
Lengnau (BE),3.115341847839071
Surpierre,3.115263795316612
Frauenkappelen,3.1152060249764717
Soral,3.115132764008214
Rheineck,3.115107549492099
Ettingen,3.1146966683267623
Birrhard,3.114624325883492
Mies,3.1141847472286273
Schwende-Rüte,3.1136366841823375
Andwil (SG),3.112980879633661
Maracon,3.112930522221251
Niederhünigen,3.112845881950765
Herznach-Ueken,3.112478515833129
Champtauroz,3.1120073955124883
Waltenschwil,3.1119170240543217
Pfyn,3.1110821791999146
Canobbio,3.1102743863971223
Sembrancher,3.1101833787535
Schiers,3.1100485743912807
Attiswil,3.109653646103843
Hendschiken,3.1094330096628156
Kriens,3.108752419701441
Langrickenbach,3.1087515856006194
Sennwald,3.1086986946343673
Mex (VD),3.1084031285936837
Doppleschwand,3.1082750355223703
Nottwil,3.1080018749226337
Crésuz,3.107873315002093
Saint-Oyens,3.107666518104388
Bioggio,3.1072729011922258
Laufen-Uhwiesen,3.107197990303646
Jouxtens-Mézery,3.1071594110744867
Wattenwil,3.1071147361243514
Büttikon,3.1070632790452
Troistorrents,3.10642319367443
Malans,3.106143703801103
Eclépens,3.105945670221505
Bubikon,3.105669406559483
Merenschwand,3.105323675217118
Bonaduz,3.1052579863962166
Le Vaud,3.1048796010237716
Bünzen,3.104838574740903
Bottighofen,3.104801335321301
Montet (Glâne),3.104779159579276
Gempen,3.1045313504060466
Olten,3.1043488670045276
Saint-Imier,3.104065214588485
Neuendorf,3.104012204294299
Val Terbi,3.1034489551980924
Choulex,3.1030735385630566
Schleinikon,3.103051693134492
Lotzwil,3.102348826140195
Rances,3.10216445240395
Nesslau,3.1017169686411226
Fisibach,3.1015634432304937
Castel San Pietro,3.1011520917980344
Gingins,3.1008701864969717
Collonges,3.100731848549358
Lostallo,3.0997560189973377
Wiler bei Utzenstorf,3.0986662942351715
Yvonand,3.0983671064194933
Ennetmoos,3.0978844329312385
Diemtigen,3.097789686630695
Hirschthal,3.09733644922209
Goumoëns,3.097157344402824
Vufflens-la-Ville,3.0970988282728196
Feuerthalen,3.096772438574475
Rennaz,3.0967023110283103
Beinwil (Freiamt),3.096533636533644
Chessel,3.0963032653389435
Mathod,3.096107974818292
Chevroux,3.096022098631624
Laufen,3.095908649506204
Bavois,3.09582340936002
Sommeri,3.0957649719352345
Hitzkirch,3.0956439659637307
Boécourt,3.0956128224460593
Vex,3.0949404523364112
Beinwil am See,3.0947277351504767
Berg (TG),3.0944844328686902
Chigny,3.0944704873066184
Cuarnens,3.0944030178934825
Niederweningen,3.0942543737517076
Ottenbach,3.0936158165775076
La Sagne,3.093601079898702
Altikon,3.0934953020347375
Freienwil,3.09298893732448
Thurnen,3.0929775851873424
Vucherens,3.0925956738664455
Walenstadt,3.0924262827764784
Vinelz,3.0919420934239943
Härkingen,3.091846880827177
Suchy,3.091760593061699
Dulliken,3.091011402853056
Büsserach,3.090725820011497
Rafz,3.0905218290626904
Mont-Noble,3.090142554787063
Trélex,3.090074817090307
Fey,3.0900616751792027
Neuheim,3.0895652205868376
Vallon,3.0888364299084854
Zunzgen,3.087551160346772
Cheseaux-Noréaz,3.0875209738586564
Lüterkofen-Ichertswil,3.086934908334224
Echarlens,3.0868023874930586
Pfungen,3.086703823268756
Gletterens,3.0865522966840238
Meisterschwanden,3.086375171787901
Bougy-Villars,3.086194373296368
Laupersdorf,3.085457121789484
Agiez,3.0854264480989206
Giez,3.084530050930749
Begnins,3.0845096882488097
Morrens (VD),3.0842763038003556
